成分代碼,核價成分代碼,核價成分名稱
5220000320,5220000300,PILOCARPINE
5224000100,5224000100,CYCLOPENTOLATE
5224000110,5224000100,CYCLOPENTOLATE
5224000120,5224000100,CYCLOPENTOLATE
5224000200,5224000200,HOMATROPINE
5224000210,5224000200,HOMATROPINE
5224000220,5224000200,HOMATROPINE
5224000400,5224000400,TROPICAMIDE
5224000500,5224000500,DIPIVEFRIN
5224000510,5224000500,DIPIVEFRIN
5228000100,5228000100,SODIUM BORATE
5228000150,5228000100,SODIUM BORATE
5228008150,5228000100,SODIUM BORATE
5232000200,5232000200,OXYMETAZOLINE
5232000210,5232000200,OXYMETAZOLINE
5232000300,5232000300,TETRAHYDROZOLINE
5232000310,5232000300,TETRAHYDROZOLINE
5232000320,5232000300,TETRAHYDROZOLINE
5232000400,5232000400,XYLOMETAZOLINE
5232000410,5232000400,XYLOMETAZOLINE
5236000100,5236000100,PIRENOXINE (=CATALIN)
5236000200,5236000200,CHLOROCRESOL (=4-CHLORO-M-CRESOL)
5236000900,5236000900,"""SODIUM 5,12-DIHYDROAZAPENTACENE DISULFONATE"""
5236001000,5236001000,TRIFLUORMETHYL-5-2-DESOXYURIDIN
0001233000,5236001200,HYALURONIC ACID
5236001200,5236001200,HYALURONIC ACID
5236001210,5236001200,HYALURONIC ACID
5236002000,5236002000,NUSINERSEN
5240000100,5240000100,TAFLUPROST
5400000200,5400000200,"""ZEA MAYS L EXTRACT, UNSAPONIFIABLE FRACTION"""
5400000400,5400000400,SODIUM MONOFLUOROPHOSPHATE
5612002619,5400000400,SODIUM MONOFLUOROPHOSPHATE
5604000203,5604000300,ALUMINUM MAGNESIUM HYDROXIDE CARBONATE HYDRATE
5604000300,5604000300,ALUMINUM MAGNESIUM HYDROXIDE CARBONATE HYDRATE
5604000301,5604000300,ALUMINUM MAGNESIUM HYDROXIDE CARBONATE HYDRATE
5604000350,5604000300,ALUMINUM MAGNESIUM HYDROXIDE CARBONATE HYDRATE
5604000360,5604000300,ALUMINUM MAGNESIUM HYDROXIDE CARBONATE HYDRATE
5604002000,5604000300,ALUMINUM MAGNESIUM HYDROXIDE CARBONATE HYDRATE
5604000500,5604000500,ALUMINUM MAGNESIUM SILICATE
5604000501,5604000500,ALUMINUM MAGNESIUM SILICATE
5604000504,5604000500,ALUMINUM MAGNESIUM SILICATE
5604000508,5604000500,ALUMINUM MAGNESIUM SILICATE
5604000512,5604000500,ALUMINUM MAGNESIUM SILICATE
5604000550,5604000500,ALUMINUM MAGNESIUM SILICATE
9600086800,5604000500,ALUMINUM MAGNESIUM SILICATE
5604001500,5604001500,CHARCOAL
5604001502,5604001500,CHARCOAL
5604001700,5604001700,CALCIUM PHOSPHATE MONOBASIC
5604001800,5604001800,DIHYDROXYALUMINUM AMINOACETATE
5604002100,5604002100,MAGALDRATE
5604002110,5604002100,MAGALDRATE
5604002118,5604002100,MAGALDRATE
5604002150,5604002100,MAGALDRATE
5604002160,5604002100,MAGALDRATE
5604002180,5604002100,MAGALDRATE
5604002300,5604002100,MAGALDRATE
5604002301,5604002100,MAGALDRATE
5604002302,5604002100,MAGALDRATE
5604002350,5604002100,MAGALDRATE
5604003400,5604002100,MAGALDRATE
5604003901,5604002100,MAGALDRATE
5604092110,5604002100,MAGALDRATE
5604092160,5604002100,MAGALDRATE
5604092180,5604002100,MAGALDRATE
5604002210,5604002210,MAGNESIUM ALUMINUM BISMUTH SILICATE
5604002801,5604002801,MUCIN GASTRIC
5616006520,5604002801,MUCIN GASTRIC
5604002900,5604002900,OXETHAZAINE
5604003000,5604003000,UROGASTRONE
5604003010,5604003000,UROGASTRONE
5604003800,5604003800,SULCAIN(ETHYL-P-PIPERIDYLACETYLAMINOBENZOATE)
5604004100,5604004100,DIHYDROXYALUMINUM SODIUM CARBONATE
5604009500,5604009500,NEUSILIN MAGNESIUM ALUMINO SILICATE
5604001300,5604091300,CALCIUM PHOSPHATE TRIBASIC
5604001340,5604091300,CALCIUM PHOSPHATE TRIBASIC
5604091300,5604091300,CALCIUM PHOSPHATE TRIBASIC
5604082500,5604092500,MAGNESIUM HYDROXIDE
5608000100,5608000100,TANNALBIN
5608000300,5608000300,BISMUTH SUBCARBONATE
5608000600,5608000600,KAOLIN
5608000601,5608000600,KAOLIN
5608000602,5608000600,KAOLIN
440000X100,5608000700,LACTIC ACID BACTERIA
5608000700,5608000700,LACTIC ACID BACTERIA
5608000702,5608000700,LACTIC ACID BACTERIA
5608000710,5608000700,LACTIC ACID BACTERIA
5608000711,5608000700,LACTIC ACID BACTERIA
5608000721,5608000700,LACTIC ACID BACTERIA
5608000723,5608000700,LACTIC ACID BACTERIA
5608000730,5608000700,LACTIC ACID BACTERIA
5608000740,5608000700,LACTIC ACID BACTERIA
5608000741,5608000700,LACTIC ACID BACTERIA
5608000750,5608000700,LACTIC ACID BACTERIA
5608000780,5608000700,LACTIC ACID BACTERIA
5608001200,5608000700,LACTIC ACID BACTERIA
5608001210,5608000700,LACTIC ACID BACTERIA
5608001211,5608000700,LACTIC ACID BACTERIA
5608001212,5608000700,LACTIC ACID BACTERIA
5608001220,5608000700,LACTIC ACID BACTERIA
5608001231,5608000700,LACTIC ACID BACTERIA
5608001900,5608000700,LACTIC ACID BACTERIA
5608000800,5608000800,LOPERAMIDE
5608000810,5608000800,LOPERAMIDE
5608000900,5608000900,METHYLENETHYMOLTANNIN
5608001100,5608001100,PECTIN
5608001101,5608001100,PECTIN
5608002300,5608002300,CALCIUM POLYCARBOPHIL
5608002310,5608002300,CALCIUM POLYCARBOPHIL
5608092310,5608002300,CALCIUM POLYCARBOPHIL
5608002900,5608002900,Racecadotril
5610000300,5610000300,FENNEL (=FOENICULUM)
5610000405,5610000405,GINGER OIL
5612000400,5612000400,BISACODYL
5612000621,5612000621,CASCARA SAGRADA EXTRACT
5612000700,5612000700,CASTOR OIL
5612000750,5612000700,CASTOR OIL HYDROGENATED POLYOXYETHYLENE ETHER
5612000800,5612000800,DANTHRON
5612081001,5612000800,DANTHRON
5612001000,5612001000,FRANGULA
5612001001,5612001000,FRANGULA
5612001010,5612001000,FRANGULA
5612001011,5612001000,FRANGULA
5612001100,5612001100,LINSEED OIL (=OLEUM LINI)
5612001101,5612001100,LINSEED OIL (=OLEUM LINI)
5612001600,5612001600,PHENOLPHTHALEIN
5612001610,5612001600,PHENOLPHTHALEIN
5612001900,5612001900,POTASSIUM PHOSPHATE (=POSTASSIUM PHOSPHATE DIBASIC)
5612001910,5612001915,POTASSIUM PHOSPHATE MONOBASIC(=POTASSIUM BIPHOSPHA
5612001915,5612001915,POTASSIUM PHOSPHATE MONOBASIC(=POTASSIUM BIPHOSPHA
5612002300,5612002300,RHUBARB
5612002301,5612002300,RHUBARB
5612002302,5612002300,RHUBARB
5612002312,5612002300,RHUBARB
5612002400,5612002500,SENNOSIDE
5612002401,5612002500,SENNOSIDE
5612002402,5612002500,SENNOSIDE
5612002403,5612002500,SENNOSIDE
5612002410,5612002500,SENNOSIDE
5612002411,5612002500,SENNOSIDE
5612002420,5612002500,SENNOSIDE
5612002422,5612002500,SENNOSIDE
5612002441,5612002500,SENNOSIDE
5612002450,5612002500,SENNOSIDE
5612002500,5612002500,SENNOSIDE
5612002503,5612002500,SENNOSIDE
5612002513,5612002500,SENNOSIDE
5612002520,5612002500,SENNOSIDE
5612092503,5612002500,SENNOSIDE
5612092513,5612002500,SENNOSIDE
5612002610,5612002610,SODIUM PHOSPHATE MONOBASIC
5612002615,5612002610,SODIUM PHOSPHATE MONOBASIC
5612002616,5612002610,SODIUM PHOSPHATE MONOBASIC
5612002617,5612002610,SODIUM PHOSPHATE MONOBASIC
5612002618,5612002610,SODIUM PHOSPHATE MONOBASIC
5612092617,5612002610,SODIUM PHOSPHATE MONOBASIC
5612002630,5612002630,SODIUM PHOSPHATE TRIBASIC
5612002635,5612002630,SODIUM PHOSPHATE TRIBASIC
5612002636,5612002630,SODIUM PHOSPHATE TRIBASIC
5612002637,5612002630,SODIUM PHOSPHATE TRIBASIC
5612002638,5612002630,SODIUM PHOSPHATE TRIBASIC
5612092635,5612002630,SODIUM PHOSPHATE TRIBASIC
5612003400,5612003400,RHEUM
5612003401,5612003400,RHEUM
5612003402,5612003400,RHEUM
5612003500,5612003500,ALOE
5612003501,5612003500,ALOE
5612003502,5612003500,ALOE
5612003503,5612003500,ALOE
5612003512,5612003500,ALOE
5612003515,5612003500,ALOE
5612003520,5612003500,ALOE
5612003530,5612003500,ALOE
5612003540,5612003500,ALOE
5612003701,5612003701,SCUTELLARIAE EXTRACT
5612003702,5612003701,SCUTELLARIAE EXTRACT
5612003712,5612003701,SCUTELLARIAE EXTRACT
5612003810,5612003810,COPTIS RHIZOMA
5612003812,5612003810,COPTIS RHIZOMA
5612003900,5612003900,PHARBITIS
5612003912,5612003900,PHARBITIS
5612004590,5612004590,LACBON (ACTIVE SPORE-BEARING LACTIC ACID BACTERIA)
5612004900,5612004900,DOCUSATE SODIUM
5612005000,5612005010,ISPAGHULA HUSK
5612005010,5612005010,ISPAGHULA HUSK
0002014000,5612005340,PSYLLIUM HYDROPHILIC MUCILLOID
5612005340,5612005340,PSYLLIUM HYDROPHILIC MUCILLOID
5616000100,5616000100,ANETHOLE TRITHIONE
5616000200,5616000200,BETAINE
5616000205,5616000200,BETAINE
5616000210,5616000200,BETAINE
5616000220,5616000200,BETAINE
5656400300,5616000200,BETAINE
5656400310,5616000200,BETAINE
9200009X99,5616000200,BETAINE
9200010X99,5616000200,BETAINE
5616000300,5616000300,BILE SALTS
5616000311,5616000300,BILE SALTS
5616000316,5616000300,BILE SALTS
5616000400,5616000400,BORNEOL
5616000401,5616000400,BORNEOL
5616000403,5616000400,BORNEOL
5616000410,5616000400,BORNEOL
8404000100,5616000400,BORNEOL
5616000600,5616000600,CHOLIC ACID
4400002100,5616000700,DIASTASE
5616000700,5616000700,DIASTASE
5616000780,5616000700,DIASTASE
5616000900,5616000900,LIPASE
5616000910,5616000900,LIPASE
5616001400,5616001400,PEPSIN
5616001410,5616001400,PEPSIN
0002447000,5616001800,URSODEOXYCHOLIC ACID
5616001800,5616001800,URSODEOXYCHOLIC ACID
5616001900,5616001910,PROZYME
5616001910,5616001910,PROZYME
5616002600,5616002600,BACILLUS NATTO BN STRAIN
5616002800,5616002800,GABEXATE
5616002810,5616002800,GABEXATE
5616003000,5616003000,ASPERGILLUS ORYZAE ENZYME
0001776000,5616003100,PANCREAS ENZYME
5616001101,5616003100,PANCREAS ENZYME
5616001102,5616003100,PANCREAS ENZYME
5616001103,5616003100,PANCREAS ENZYME
5616001200,5616003100,PANCREAS ENZYME
5616001300,5616003100,PANCREAS ENZYME
5616003100,5616003100,PANCREAS ENZYME
5616003110,5616003100,PANCREAS ENZYME
5616006300,5616003100,PANCREAS ENZYME
5616004200,5616004200,LACTOMIN
5616004700,5616004700,GASTROPYLORE
5620000100,5620000100,APOMORPHINE
5620000110,5620000100,APOMORPHINE
5620000200,5620000200,CUPRIC SULFATE
5620000240,5620000200,CUPRIC SULFATE
5620000250,5620000200,CUPRIC SULFATE
5620000260,5620000200,CUPRIC SULFATE
5620000270,5620000200,CUPRIC SULFATE
5620000300,5620000300,IPECAC
5620000301,5620000300,IPECAC
5620000302,5620000300,IPECAC
5620000303,5620000300,IPECAC
5620000310,5620000300,IPECAC
5620000311,5620000300,IPECAC
5620000312,5620000300,IPECAC
5620000400,5620000400,POTASSIUM FERROCYANIDE
5620000500,5620000500,SENEGA
5620000501,5620000500,SENEGA
5620000502,5620000500,SENEGA
5620000510,5620000500,SENEGA
5620000512,5620000500,SENEGA
5620000520,5620000500,SENEGA
5622000100,5622000100,BUCLIZINE
5622000110,5622000100,BUCLIZINE
5622000111,5622000100,BUCLIZINE
5622000300,5622000300,CYCLIZINE
5622000310,5622000300,CYCLIZINE
5622000500,5622000500,DIPHENIDOL
5622000510,5622000500,DIPHENIDOL
5622009510,5622000500,DIPHENIDOL
5622000600,5622000600,DOMPERIDONE
5622000700,5622000700,METOCLOPRAMIDE
5622000710,5622000700,METOCLOPRAMIDE
5622000715,5622000700,METOCLOPRAMIDE
5622000720,5622000700,METOCLOPRAMIDE
5622000725,5622000700,METOCLOPRAMIDE
5622000730,5622000700,METOCLOPRAMIDE
5622000750,5622000700,METOCLOPRAMIDE
5622008715,5622000700,METOCLOPRAMIDE
5622008730,5622000700,METOCLOPRAMIDE
5622009710,5622000700,METOCLOPRAMIDE
5622009715,5622000700,METOCLOPRAMIDE
5622009720,5622000700,METOCLOPRAMIDE
5622009725,5622000700,METOCLOPRAMIDE
5622000900,5622000900,BROMOPRIDE
5622001000,5622001000,THIETHYLPERAZINE
5622091010,5622001000,THIETHYLPERAZINE
5622001310,5622001310,ALIZAPRIDE
5622091310,5622001310,ALIZAPRIDE
5622001410,5622001410,GRANISETRON HYDROCHLORIDE
5622091410,5622001410,GRANISETRON
5622001720,5622001720,PALONOSETRON (AS HYDROCHLORIDE)
5622001800,5622001800,NETUPITANT
5622002010,5622002010,OTILONIUM
5622010010,5622010010,RAMOSETRON HYDROCHLORIDE
5624000200,5624000200,CHOLINE
5624000400,5624000200,CHOLINE
5624000410,5624000200,CHOLINE
5624000500,5624000200,CHOLINE
8811300200,5624000200,CHOLINE
8811300250,5624000200,CHOLINE
5626000200,5626000200,CETRAXATE
5626000210,5626000200,CETRAXATE
5626000300,5626000300,DIMETHYLAMINOETHYL-BETA-BENZILAMIDE
5626000310,5626000300,DIMETHYLAMINOETHYL-BETA-BENZILAMIDE
5626000400,5626000400,GEFARNATE
5626000500,5626000500,PIRENZEPINE
5626000510,5626000500,PIRENZEPINE
5626000520,5626000500,PIRENZEPINE
5626008515,5626000500,PIRENZEPINE
5626001100,5626001100,MISOPROSTOL
5626001200,5626001200,NIZATIDINE
5626001300,5626001300,SUCRALFATE
5640001900,5626001300,SUCRALFATE
5632000100,5632000100,CYCLOBUTYROL
5632000110,5632000100,CYCLOBUTYROL
5632000120,5632000100,CYCLOBUTYROL
5632009110,5632000100,CYCLOBUTYROL
5632000300,5632000300,DEHYDROCHOLIC ACID
5632000401,5632000401,PHENYLPROPANOL
5632000900,5632000900,OSALMID
5640000200,5640000200,BIODIASMINE
5640000500,5640000500,CIMETIDINE
5640000510,5640000500,CIMETIDINE
5640009510,5640000500,CIMETIDINE
5640000600,5640000600,GLYCOBACTERIA
5640001101,5640001101,TRIGLYCERIDES LONG CHAIN
5640001102,5640001102,TRIGLYCERIDES MEDIUM CHAIN
5640001120,5640001120,OMEGA-3-ACID TRIGLYCERIDES
5640001200,5640001200,RANITIDINE
5640001210,5640001200,RANITIDINE
5640091210,5640001200,RANITIDINE
5640001600,5640001600,DIMETHYL 1，4- 7-ISOPROPYLASULENE-3-SULFONATE
5640001610,5640001600,DIMETHYL 1，4- 7-ISOPROPYLASULENE-3-SULFONATE
5640002100,5640002100,FAMOTIDINE
5640002300,5640002300,OMEPRAZOLE
5640002310,5640002300,OMEPRAZOLE
5640002400,5640002400,CISAPRIDE
5640092450,5640002400,CISAPRIDE
5640002610,5640002630,PANTOPRAZOLE SODIUM SESQUIHYDRATE
5640002630,5640002630,PANTOPRAZOLE SODIUM
5640002640,5640002630,Pantoprazole( hemimagnesium monohydrate)
5640002800,5640002800,MESALAZINE
5640002910,5640002910,ESOMEPRAZOLE
5640002920,5640002910,ESOMEPRAZOLE
5640002940,5640002910,ESOMEPRAZOLE (MAG. TRIHYDRATE)
5640002950,5640002910,ESOMEPRAZOLE
5640003010,5640003010,BALSALAZIDE
5609000199,5640003110,RABEPRAZOLE
5640003110,5640003110,RABEPRAZOLE
5640003210,5640003210,MOSAPRIDE
5640003300,5640003300,DEXLANSOPRAZOLE (TAK-390)
0001140000,5656400100,GLUCURONIC ACID
0001142000,5656400100,GLUCURONIC ACID
5656400100,5656400100,GLUCURONIC ACID
5656400101,5656400100,GLUCURONIC ACID
5656400110,5656400100,GLUCURONIC ACID
5656409110,5656400100,GLUCURONIC ACID
5656400200,5656400200,GLUTATHIONE
5656400202,5656400200,GLUTATHIONE
5656900100,5656900100,STEPRONIN
5656900320,5656900320,PHOSPHORYLCHOLINE MAGNESIUM
5656900400,5656900400,PROTOPORPHYRIN
5656900401,5656900400,PROTOPORPHYRIN
5656900410,5656900400,PROTOPORPHYRIN
5656900411,5656900400,PROTOPORPHYRIN
5656900420,5656900400,PROTOPORPHYRIN
5656900600,5656900600,SILIBI MARIANI (=CARDUS MARIANUS)
5656900601,5656900600,SILIBI MARIANI (=CARDUS MARIANUS)
5656900610,5656900600,SILIBI MARIANI (=CARDUS MARIANUS)
5656900911,5656900911,EXTRACTUM FRUCTUS CARDUI MARIANUS
5656901000,5656901000,CITIOLONE
6000000200,6000000200,GOLD SODIUM THIOMALATE
6000000300,6000000300,AURANOFIN
6400000310,6400000310,EDETATE DISODIUM (=EDTA)
6400000315,6400000310,EDETATE DISODIUM (=EDTA)
6400009315,6400000310,EDETATE DISODIUM (=EDTA)
6400000400,6400000400,NADIDE (=COZYMASE)
6400000410,6400000410,PHOSPHOCOZYMASE (=COENZYME II) (=NADP)
6400000500,6400000500,PENICILLAMINE
6400000501,6400000500,PENICILLAMINE
6400000600,6400000600,SODIUM BISULFITE
6400000650,6400000600,SODIUM BISULFITE
6400000700,6400000700,SODIUM THIOSULFATE
6400000750,6400000700,SODIUM THIOSULFATE
6400001000,6400001000,DESFERRIOXAMINE
6400001010,6400001000,DESFERRIOXAMINE
6400001100,6400001100,SODIUM HYDROSULFITE (=SODIUM DITHIONITE)
6400001400,6400001400,DIMERCAPTOSUCCINIC ACID
6400001600,6400001600,ZOLEDRONIC ACID
9200000003,6400001600,ZOLEDRONIC ACID
6400001700,6400001700,IBANDRONIC ACID
6400001710,6400001700,IBANDRONIC ACID
6400001800,6400001800,Idarucizumab
6400091410,6400091410,CLODRONATE
6408000100,6408000100,PRALIDOXIME
6408000110,6408000100,PRALIDOXIME
6408000120,6408000100,PRALIDOXIME
6408000130,6408000100,PRALIDOXIME
6804000200,6804000200,BETAMETHASONE
6804000201,6804000200,BETAMETHASONE
6804000210,6804000200,BETAMETHASONE
6804000220,6804000200,BETAMETHASONE
6804000240,6804000200,BETAMETHASONE
6804000241,6804000200,BETAMETHASONE
6804000250,6804000200,BETAMETHASONE
6804000251,6804000200,BETAMETHASONE
6804008220,6804000200,BETAMETHASONE
6804009220,6804000200,BETAMETHASONE
6804009231,6804000200,BETAMETHASONE
6804009250,6804000200,BETAMETHASONE
6804009251,6804000200,BETAMETHASONE
6804000230,6804000231,BETAMETHASONE SODIUM PHOSPHATE
6804000231,6804000231,BETAMETHASONE SODIUM PHOSPHATE
6804000260,6804000231,BETAMETHASONE SODIUM PHOSPHATE
6804008230,6804000231,BETAMETHASONE SODIUM PHOSPHATE
6804008231,6804000231,BETAMETHASONE SODIUM PHOSPHATE
6804009230,6804000231,BETAMETHASONE SODIUM PHOSPHATE
6804000300,6804000300,CORTISONE
6804000310,6804000300,CORTISONE
6804000400,6804000400,COSYNTROPIN
6804000600,6804000600,DEXAMETHASONE
6804000610,6804000600,DEXAMETHASONE
6804000615,6804000600,DEXAMETHASONE
6804000620,6804000600,DEXAMETHASONE SODIUM PHOSPHATE
6804000640,6804000600,DEXAMETHASONE SODIUM PHOSPHATE
6804000650,6804000600,DEXAMETHASONE
6804000651,6804000600,DEXAMETHASONE
6804000652,6804000600,DEXAMETHASONE
6804000660,6804000600,DEXAMETHASONE
6804000670,6804000600,DEXAMETHASONE
6804008640,6804000600,DEXAMETHASONE SODIUM PHOSPHATE
6804009610,6804000600,DEXAMETHASONE
6804009615,6804000600,DEXAMETHASONE
6804009620,6804000600,DEXAMETHASONE SODIUM PHOSPHATE
6804009640,6804000600,DEXAMETHASONE SODIUM PHOSPHATE
6804009650,6804000600,DEXAMETHASONE
6804009651,6804000600,DEXAMETHASONE
6804009660,6804000600,DEXAMETHASONE
6804000800,6804000800,DIFLUCORTOLONE
6804000810,6804000800,DIFLUCORTOLONE
6804000811,6804000800,DIFLUCORTOLONE
6804000900,6804000900,FLUDROCORTISONE
6804000910,6804000900,FLUDROCORTISONE
6804000911,6804000900,FLUDROCORTISONE
6804001100,6804001100,HYDROCORTISONE
6804001101,6804001100,HYDROCORTISONE
6804001110,6804001100,HYDROCORTISONE
6804001130,6804001100,HYDROCORTISONE
6804001140,6804001100,HYDROCORTISONE
6804001145,6804001100,HYDROCORTISONE
6804001150,6804001100,HYDROCORTISONE
6804001160,6804001100,HYDROCORTISONE
6804001161,6804001100,HYDROCORTISONE
6804001170,6804001100,HYDROCORTISONE
6804001180,6804001100,HYDROCORTISONE
6804001190,6804001100,HYDROCORTISONE
6804009101,6804001100,HYDROCORTISONE
6804091140,6804001100,HYDROCORTISONE
6804091161,6804001100,HYDROCORTISONE
6804091170,6804001100,HYDROCORTISONE
6804001120,6804001120,HYDROCORTISONE ACETATE
6804001191,6804001191,HYDROCORTISONE 17-BUTYRATE
6804001400,6804001400,PARAMETHASONE
6804001410,6804001400,PARAMETHASONE
6804001500,6804001500,PREDNISOLONE
6804001510,6804001500,PREDNISOLONE
6804001511,6804001500,PREDNISOLONE
6804001520,6804001500,PREDNISOLONE
6804001530,6804001500,PREDNISOLONE
6804001540,6804001500,PREDNISOLONE
6804001541,6804001500,PREDNISOLONE
6804001542,6804001500,PREDNISOLONE
6804001543,6804001500,PREDNISOLONE
6804001550,6804001500,PREDNISOLONE
6804001560,6804001500,PREDNISOLONE
6804001561,6804001500,PREDNISOLONE
6804001570,6804001500,PREDNISOLONE
6804001571,6804001500,PREDNISOLONE
6804001572,6804001500,PREDNISOLONE
6804001573,6804001500,PREDNISOLONE
6804001581,6804001500,PREDNISOLONE
6804081540,6804001500,PREDNISOLONE
6804091510,6804001500,PREDNISOLONE
6804091540,6804001500,PREDNISOLONE
6804091591,6804001500,PREDNISOLONE
0400005200,6804001600,TRIAMCINOLONE
6804001600,6804001600,TRIAMCINOLONE
6804001610,6804001600,TRIAMCINOLONE
6804001620,6804001600,TRIAMCINOLONE
6804001630,6804001600,TRIAMCINOLONE
6804001640,6804001600,TRIAMCINOLONE
6804081620,6804001600,TRIAMCINOLONE
6804091610,6804001600,TRIAMCINOLONE
6804001700,6804001700,AMCINONIDE
6804002100,6804002100,DESOXIMETASONE
6804002200,6804002200,FLUCLORONIDE
6804002310,6804002310,MOMETASONE
6804010000,6804010000,CICLESONIDE
6808000400,6808000400,DANAZOL
6808000700,6808000700,FLUOXYMESTERONE
6808000900,6808000900,MESTANOLONE
6808002500,6808000900,MESTANOLONE
6808001000,6808001000,METHANDRIOL
6808001010,6808001000,METHANDRIOL
6808001100,6808001100,METHANDROSTENOLONE
6808001700,6808001700,STANOZOLOL
6808001900,6808001900,OXYMETHOLONE
6808002100,6808002100,AMINOGLUTETHIMIDE
6808400110,6808400110,CYPROTERONE
6808400200,6808400200,FLUTAMIDE
6808400300,6808400300,BICALUTAMIDE
6808400400,6808400400,ENZALUTAMIDE
6808400500,6808400500,APALUTAMIDE
6808400600,6808400600,DAROLUTAMIDE
0002263000,6808500100,TESTOSTERONE PROPIONATE
6808500100,6808500100,TESTOSTERONE
6808500200,6808500100,TESTOSTERONE PROPIONATE
6808500212,6808500100,TESTOSTERONE PROPIONATE
6808500300,6808500100,TESTOSTERONE PROPIONATE
6808500400,6808500100,TESTOSTERONE ENANTHATE
6808500500,6808500100,TESTOSTERONE ISOCAPROATE
6808500601,6808500100,TESTOSTERONE
6808500700,6808500100,TESTOSTERONE
6808500800,6808500100,TESTOSTERONE
6808500900,6808500100,TESTOSTERONE PROPIONATE
6808501000,6808500100,TESTOSTERONE PROPIONATE
6808501100,6808500100,TESTOSTERONE
6808501200,6808500100,TESTOSTERONE
6808501300,6808500100,TESTOSTERONE
6808501400,6808500100,TESTOSTERONE
6808501500,6808500100,TESTOSTERONE
6808509400,6808500100,TESTOSTERONE ENANTHATE
6816000100,6816000100,CLOMIPHENE
6816000110,6816000100,CLOMIPHENE
6816000300,6816000300,ESTRIOL
6816000310,6816000300,ESTRIOL
6816000320,6816000300,ESTRIOL
6816001100,6816001100,HEXESTROL
6816001110,6816001100,HEXESTROL
6816001120,6816001100,HEXESTROL
6816001500,6816001500,DIETHYLSTILBESTROL
6816001600,6816001600,TIBOLONE
6816000600,6816500100,ESTRADIOL
6816500100,6816500100,ESTRADIOL
6816500200,6816500100,ESTRADIOL
6816500300,6816500100,ESTRADIOL
6816500400,6816500100,ESTRADIOL
6816500500,6816500100,ESTRADIOL
6816500901,6816500100,ESTRADIOL
6816501000,6816500100,ESTRADIOL
6816501100,6816500100,ESTRADIOL
6816500600,6816500600,ESTRADIOL VALERATE
6816500701,6816500600,ESTRADIOL VALERATE
0000943000,6816500821,ESTRADIOL 17-BETA- CYPIONATE
6816500821,6816500821,ESTRADIOL 17-BETA- CYPIONATE
6816501201,6816500821,ESTRADIOL 17-BETA- CYPIONATE
